i,dtime,fuellevel,ingection,speed,height,tachometer
475,2020-01-13 11:59:56,0.0,0,0,45.3,0
476,2020-01-13 12:00:56,0.0,0,0,45.0,0
477,2020-01-13 12:01:56,0.0,0,0,44.7,0
478,2020-01-13 12:02:56,0.0,0,0,44.8,0
479,2020-01-13 12:03:56,0.0,0,0,44.7,0
480,2020-01-13 12:04:56,0.0,0,0,45.0,0
481,2020-01-13 12:05:56,0.0,0,0,44.9,0
482,2020-01-13 12:06:56,0.0,0,0,44.3,0
483,2020-01-13 12:07:56,0.0,0,0,44.5,0
484,2020-01-13 12:08:56,0.0,0,0,44.7,0
485,2020-01-13 12:09:56,0.0,0,0,45.2,0
486,2020-01-13 12:10:56,0.0,0,0,45.7,0
487,2020-01-13 12:11:56,0.0,0,0,45.5,0
488,2020-01-13 12:12:56,0.0,0,0,44.8,0
489,2020-01-13 12:13:56,0.0,0,0,44.5,0
490,2020-01-13 12:14:56,0.0,0,0,44.2,0
491,2020-01-13 12:15:56,0.0,0,0,44.8,0
492,2020-01-13 12:16:56,0.0,0,0,44.9,0
493,2020-01-13 12:17:56,0.0,0,0,44.7,0
494,2020-01-13 12:18:56,0.0,0,0,44.3,0
495,2020-01-13 14:29:02,56.9,1,0,69.0,1248
496,2020-01-13 14:33:52,56.9,1,0,54.3,1248
497,2020-01-13 14:34:52,56.7,1,0,58.0,1216
498,2020-01-13 14:35:52,56.4,1,36,40.4,2080
499,2020-01-13 14:36:52,55.8,1,52,37.4,2208
500,2020-01-13 14:37:52,55.3,1,64,34.8,2720
501,2020-01-13 14:38:52,55.2,1,65,46.3,2816
502,2020-01-13 14:39:52,55.2,1,33,71.2,1920
503,2020-01-13 14:40:52,55.0,1,51,73.1,2176
504,2020-01-13 14:41:52,54.4,1,58,84.1,2464
505,2020-01-13 14:42:52,53.8,1,40,70.4,2496
506,2020-01-13 14:43:52,53.5,1,26,61.8,1632
507,2020-01-13 14:44:52,53.3,1,35,58.3,2400
508,2020-01-13 14:45:52,53.1,1,0,54.3,832
509,2020-01-13 14:46:52,53.0,1,48,53.1,1984
510,2020-01-13 14:47:52,53.2,1,1,42.3,832
511,2020-01-13 14:48:52,53.5,1,0,42.6,864
512,2020-01-13 14:49:52,54.2,1,72,27.3,3040
513,2020-01-13 14:50:52,54.1,1,74,20.0,2720
514,2020-01-13 14:51:52,53.8,1,78,12.5,2848
515,2020-01-13 14:52:52,53.7,1,69,22.2,2496
516,2020-01-13 14:53:52,53.3,1,44,20.0,1504
517,2020-01-13 14:54:52,53.3,1,71,15.3,3008
518,2020-01-13 14:55:52,53.4,1,0,12.6,832
519,2020-01-13 14:56:52,53.5,1,0,12.1,832
520,2020-01-13 14:57:52,53.8,1,4,12.6,832
521,2020-01-13 14:58:52,54.0,1,0,18.7,832
522,2020-01-13 15:01:39,0.0,0,0,5.9,0
523,2020-01-13 15:02:39,0.0,0,0,15.3,0
524,2020-01-13 15:03:39,0.0,0,0,15.1,0
525,2020-01-13 15:54:56,0.0,0,0,1.7,0
526,2020-01-13 15:55:56,0.0,0,0,3.9,0
527,2020-01-13 15:56:56,0.0,0,0,4.9,1216
528,2020-01-13 15:57:56,54.9,1,0,5.2,1056
529,2020-01-13 15:58:56,54.3,1,0,5.9,992
530,2020-01-13 15:59:56,54.0,1,0,6.5,928
531,2020-01-13 16:00:56,54.0,1,0,6.8,896
532,2020-01-13 16:01:56,54.0,1,0,1.3,864
533,2020-01-13 16:02:56,54.0,1,0,1.1,864
534,2020-01-13 16:03:56,54.0,1,75,8.8,2720
535,2020-01-13 16:04:56,53.6,1,78,8.4,2848
536,2020-01-13 16:05:56,52.8,1,58,8.7,2560
537,2020-01-13 16:06:56,52.3,1,82,11.2,2976
538,2020-01-13 16:07:56,52.1,1,73,7.7,3168
539,2020-01-13 16:08:56,52.1,1,68,9.5,2400
540,2020-01-13 16:09:56,51.8,1,86,7.8,3136
541,2020-01-13 16:10:56,51.4,1,85,14.1,3104
542,2020-01-13 16:11:56,51.4,1,89,21.8,3232
543,2020-01-13 16:12:56,51.9,1,89,20.5,3232
544,2020-01-13 16:13:56,51.6,1,82,31.5,2976
545,2020-01-13 16:14:56,51.0,1,92,34.5,3328
546,2020-01-13 16:15:56,51.6,1,88,29.8,3232
547,2020-01-13 16:16:56,51.8,1,95,25.4,3456
548,2020-01-13 16:17:56,51.2,1,87,28.5,3200
549,2020-01-13 16:18:56,51.0,1,84,28.0,3040
550,2020-01-13 16:19:56,51.4,1,90,24.1,3264
551,2020-01-13 16:20:56,51.3,1,84,27.5,3072
552,2020-01-13 16:21:56,50.5,1,89,21.5,3264
553,2020-01-13 16:22:56,49.8,1,82,17.7,2976
554,2020-01-13 16:23:56,49.9,1,87,27.6,3168
555,2020-01-13 16:24:56,50.5,1,87,13.9,3200
556,2020-01-13 16:25:56,50.6,1,69,20.7,2528
557,2020-01-13 16:26:56,50.6,1,54,16.3,2336
558,2020-01-13 16:27:56,50.3,1,67,29.5,2752
559,2020-01-13 16:28:56,49.6,1,27,17.0,1664
560,2020-01-13 16:29:56,49.5,1,29,14.9,1760
561,2020-01-13 16:30:56,49.6,1,0,16.9,832
562,2020-01-13 16:31:56,50.2,1,0,19.4,832
563,2020-01-13 16:32:56,50.5,1,2,22.7,896
564,2020-01-13 16:33:56,50.2,1,1,24.9,832
565,2020-01-13 16:34:56,49.2,1,0,25.1,832
566,2020-01-13 16:35:56,47.8,1,0,26.4,832
567,2020-01-13 16:36:56,0.0,0,0,29.6,0
568,2020-01-13 16:37:56,0.0,0,0,39.7,0
569,2020-01-13 16:38:56,0.0,0,0,41.2,0
570,2020-01-13 16:39:56,0.0,0,0,41.4,0
571,2020-01-13 16:40:56,0.0,0,0,41.4,0
572,2020-01-13 16:41:56,0.0,0,0,42.7,0
573,2020-01-13 16:42:56,0.0,0,0,43.7,0
574,2020-01-13 16:43:56,0.0,0,0,42.4,0
575,2020-01-13 16:44:56,0.0,0,0,41.9,0
576,2020-01-13 16:45:56,0.0,0,0,39.5,0
577,2020-01-13 16:46:56,0.0,0,0,39.1,0
578,2020-01-13 16:47:56,0.0,0,0,36.8,0
579,2020-01-13 16:48:56,0.0,0,0,35.3,0
580,2020-01-13 16:49:56,0.0,0,0,34.9,0
581,2020-01-13 16:50:56,0.0,0,0,33.7,0
582,2020-01-13 16:51:56,0.0,0,0,31.8,0
583,2020-01-14 07:42:31,47.3,1,0,31.8,1248
584,2020-01-14 07:43:31,47.7,1,0,31.8,1248
585,2020-01-14 07:44:31,47.8,1,0,31.8,1248
586,2020-01-14 07:45:31,47.3,1,0,31.8,1248
587,2020-01-14 07:46:31,47.1,1,0,31.8,1184
588,2020-01-14 07:47:31,47.3,1,0,31.8,1056
589,2020-01-14 07:48:31,47.2,1,0,31.8,1504
590,2020-01-14 07:49:31,47.2,1,0,31.8,1632
591,2020-01-14 07:50:31,47.8,1,0,31.8,1280
592,2020-01-14 07:51:31,48.8,1,3,32.0,864
593,2020-01-14 07:52:31,49.9,1,2,32.0,832
594,2020-01-14 07:53:31,51.0,1,2,32.0,832
595,2020-01-14 07:54:31,51.6,1,11,-6.4,1952
596,2020-01-14 07:55:31,51.6,1,0,1.8,864
597,2020-01-14 07:56:31,51.7,1,0,2.3,864
598,2020-01-14 07:57:31,51.9,1,0,3.1,864
599,2020-01-14 07:58:31,52.1,1,0,3.2,864
600,2020-01-14 07:59:31,52.1,1,0,4.4,864
601,2020-01-14 08:00:31,52.2,1,0,5.1,832
602,2020-01-14 08:01:31,52.5,1,0,5.6,864
603,2020-01-14 08:02:31,52.3,1,0,6.4,832
604,2020-01-14 08:03:31,52.1,1,0,8.0,864
605,2020-01-14 08:04:31,52.1,1,0,8.7,832
606,2020-01-14 08:05:31,52.2,1,26,12.5,2720
607,2020-01-14 08:06:31,51.9,1,4,20.4,1440
608,2020-01-14 08:07:31,50.9,1,37,28.6,2240
609,2020-01-14 08:08:31,49.8,1,12,29.5,3200
610,2020-01-14 08:09:31,49.2,1,38,26.2,2432
611,2020-01-14 08:10:31,49.1,1,0,27.7,832
612,2020-01-14 08:11:31,48.8,1,19,29.6,832
613,2020-01-14 08:12:31,48.9,1,15,41.1,832
614,2020-01-14 08:13:31,49.2,1,32,45.1,2048
615,2020-01-14 08:14:31,49.5,1,19,19.5,2272
616,2020-01-14 08:15:31,49.7,1,0,16.0,864
617,2020-01-14 08:16:31,49.7,1,27,15.5,2368
618,2020-01-14 08:17:31,49.7,1,0,16.1,832
619,2020-01-14 08:18:31,49.7,1,3,13.2,1312
620,2020-01-14 08:19:31,49.7,1,0,13.3,832
621,2020-01-14 08:20:31,49.9,1,3,19.1,864
622,2020-01-14 08:21:31,50.0,1,0,19.5,832
623,2020-01-14 08:22:31,50.1,1,0,19.9,832
624,2020-01-14 08:23:31,50.5,1,0,20.5,832
625,2020-01-14 08:24:31,50.8,1,0,20.7,832
626,2020-01-14 08:25:31,50.9,1,0,21.5,832
627,2020-01-14 08:26:31,50.9,1,0,22.0,832
628,2020-01-14 08:27:31,50.9,1,54,22.1,2368
629,2020-01-14 08:28:31,50.7,1,0,21.3,832
630,2020-01-14 08:29:31,50.1,1,56,21.1,2496
631,2020-01-14 08:30:31,49.6,1,45,19.9,1920
632,2020-01-14 08:31:31,49.4,1,0,20.8,800
633,2020-01-14 08:32:31,48.9,1,49,21.7,3072
634,2020-01-14 08:33:31,49.0,1,0,21.1,896
635,2020-01-14 08:34:31,48.9,1,58,28.7,2496
636,2020-01-14 08:35:31,49.1,1,75,23.4,3232
637,2020-01-14 08:36:31,49.7,1,84,31.3,3072
638,2020-01-14 08:37:31,49.9,1,82,27.0,3008
639,2020-01-14 08:38:31,48.9,1,74,31.4,2688
640,2020-01-14 08:39:31,48.4,1,67,33.4,2368
641,2020-01-14 08:40:31,48.8,1,64,33.3,2720
642,2020-01-14 08:41:31,48.7,1,1,41.0,832
643,2020-01-14 08:42:31,48.4,1,57,42.5,2496
644,2020-01-14 08:43:31,47.8,1,48,62.4,2144
645,2020-01-14 08:44:31,47.5,1,35,66.1,2400
646,2020-01-14 08:45:31,47.4,1,54,44.9,2240
647,2020-01-14 08:46:31,46.9,1,53,38.0,2368
648,2020-01-14 08:47:31,46.8,1,52,35.2,2240
649,2020-01-14 08:48:31,46.6,1,38,36.6,2336
650,2020-01-14 08:49:31,47.0,1,1,33.7,832
651,2020-01-14 08:50:31,47.8,1,0,38.2,832
652,2020-01-14 08:51:31,48.1,1,0,38.3,832
653,2020-01-14 08:52:31,0.0,0,0,53.6,0
654,2020-01-14 08:53:31,0.0,0,0,43.7,0
655,2020-01-14 08:54:31,0.0,0,0,44.8,0
656,2020-01-14 08:55:31,0.0,0,0,43.9,0
657,2020-01-14 08:56:31,0.0,0,0,43.8,0
658,2020-01-14 08:57:31,0.0,0,0,43.9,0
659,2020-01-14 08:58:31,0.0,0,0,43.6,0
660,2020-01-14 08:59:31,0.0,0,0,43.8,0
661,2020-01-14 09:00:31,0.0,0,0,43.7,0
662,2020-01-14 09:01:31,0.0,0,0,43.6,0
663,2020-01-14 09:02:31,0.0,0,0,42.9,0
664,2020-01-14 09:03:31,0.0,0,0,41.8,0
665,2020-01-14 09:04:31,0.0,0,0,41.9,0
666,2020-01-14 09:05:31,0.0,0,0,42.1,0
667,2020-01-14 09:06:31,0.0,0,0,42.5,0
668,2020-01-14 09:07:31,0.0,0,0,40.9,0
669,2020-01-14 09:08:31,0.0,0,0,41.4,0
670,2020-01-14 09:09:31,0.0,0,0,40.8,0
671,2020-01-14 09:10:31,0.0,0,0,41.6,0
672,2020-01-14 09:11:31,0.0,0,0,42.8,0
673,2020-01-14 09:12:31,0.0,0,0,43.0,0
674,2020-01-14 09:13:31,0.0,0,0,43.0,0
675,2020-01-14 09:14:31,0.0,0,0,42.7,0
676,2020-01-14 09:15:31,0.0,0,0,43.0,0
677,2020-01-14 09:16:31,0.0,0,0,43.7,0
678,2020-01-14 09:17:31,0.0,0,0,43.9,0
679,2020-01-14 09:18:31,0.0,0,0,42.7,0
680,2020-01-14 09:19:31,0.0,0,0,43.1,0
681,2020-01-14 09:20:31,0.0,0,0,42.6,0
682,2020-01-14 09:21:31,0.0,0,0,42.7,0
683,2020-01-14 09:22:31,0.0,0,0,41.7,0
684,2020-01-14 09:23:31,0.0,0,0,41.9,0
685,2020-01-14 09:24:31,0.0,0,0,41.1,0
686,2020-01-14 09:25:31,0.0,0,0,39.1,0
687,2020-01-14 09:26:31,0.0,0,0,38.1,0
688,2020-01-14 09:27:31,0.0,0,0,38.2,0
689,2020-01-14 09:28:31,0.0,0,0,37.5,0
690,2020-01-14 09:29:31,0.0,0,0,38.1,0
691,2020-01-14 09:30:31,0.0,0,0,39.5,0
692,2020-01-14 09:31:31,0.0,0,0,40.3,0
693,2020-01-14 09:32:31,0.0,0,0,40.2,0
694,2020-01-14 09:33:31,0.0,0,0,42.1,0
695,2020-01-14 09:34:31,0.0,0,0,42.3,0
696,2020-01-14 09:35:31,0.0,0,0,42.4,0
697,2020-01-14 09:36:31,0.0,0,0,42.2,0
698,2020-01-14 09:37:31,0.0,0,0,43.2,0
699,2020-01-14 09:38:31,0.0,0,0,43.5,0
700,2020-01-14 09:39:31,0.0,0,0,44.0,0
701,2020-01-14 09:40:31,0.0,0,0,44.0,0
702,2020-01-14 09:41:31,0.0,0,0,44.1,0
703,2020-01-14 09:42:31,0.0,0,0,43.7,0
704,2020-01-14 09:43:31,0.0,0,0,43.2,0
705,2020-01-14 09:44:31,0.0,0,0,43.0,0
706,2020-01-14 09:45:31,0.0,0,0,41.1,0
707,2020-01-14 09:46:31,0.0,0,0,40.1,0
708,2020-01-14 09:47:31,0.0,0,0,38.8,0
709,2020-01-14 09:48:31,0.0,0,0,38.3,0
710,2020-01-14 09:49:31,0.0,0,0,38.0,0
711,2020-01-14 09:50:31,0.0,0,0,38.0,0
712,2020-01-14 09:51:31,0.0,0,0,39.1,0
713,2020-01-14 09:52:31,0.0,0,0,39.0,0
714,2020-01-14 09:53:31,0.0,0,0,38.1,0
715,2020-01-14 09:55:31,0.0,0,0,-34.1,1440
716,2020-01-14 10:06:59,48.5,1,0,23.4,1248
717,2020-01-14 10:07:59,48.7,1,0,29.8,1056
718,2020-01-14 10:08:59,49.1,1,0,30.3,960
719,2020-01-14 10:09:59,49.0,1,0,31.1,928
720,2020-01-14 10:10:59,48.7,1,0,33.3,864
721,2020-01-14 10:11:59,48.9,1,0,33.7,832
722,2020-01-14 10:12:59,49.2,1,0,35.2,864
723,2020-01-14 10:13:59,49.2,1,0,35.4,832
724,2020-01-14 10:14:59,49.2,1,0,37.6,864
725,2020-01-14 10:15:59,49.2,1,0,38.4,864
726,2020-01-14 10:16:59,49.2,1,0,39.6,832
727,2020-01-14 10:17:59,49.1,1,0,40.2,832
728,2020-01-14 10:18:59,48.9,1,0,40.0,832
729,2020-01-14 10:19:59,48.6,1,0,40.7,832
730,2020-01-14 10:20:59,48.5,1,0,41.3,832
731,2020-01-14 10:21:59,48.5,1,0,41.6,832
732,2020-01-14 10:22:59,48.5,1,0,42.8,832
733,2020-01-14 10:23:59,48.5,1,0,43.5,864
734,2020-01-14 10:24:59,48.5,1,0,44.3,832
735,2020-01-14 10:25:59,48.5,1,0,44.2,832
736,2020-01-14 10:26:59,48.5,1,0,44.7,832
737,2020-01-14 10:27:59,48.5,1,0,44.4,832
738,2020-01-14 10:28:59,48.5,1,0,46.0,832
739,2020-01-14 10:29:59,48.5,1,0,46.3,832
740,2020-01-14 10:30:59,48.5,1,0,46.4,832
741,2020-01-14 10:31:59,48.5,1,0,46.7,832
742,2020-01-14 10:32:59,0.0,1,0,47.6,0
743,2020-01-14 10:33:59,0.0,1,0,48.6,0
744,2020-01-14 10:34:59,0.0,0,0,47.7,0
745,2020-01-14 10:42:29,0.0,1,0,37.8,832
746,2020-01-14 10:43:29,48.5,1,45,43.0,2688
747,2020-01-14 10:44:29,48.3,1,56,37.8,2304
748,2020-01-14 10:45:29,48.1,1,31,33.5,1920
749,2020-01-14 10:46:29,48.0,1,7,46.2,1184
750,2020-01-14 10:47:29,48.0,1,54,68.6,2304
751,2020-01-14 10:48:29,47.7,1,71,69.3,2560
752,2020-01-14 10:49:29,47.4,1,62,75.4,2656
753,2020-01-14 10:50:29,47.1,1,65,33.3,2752
754,2020-01-14 10:51:29,46.8,1,17,20.8,2304
755,2020-01-14 10:52:29,46.3,1,48,31.5,2080
756,2020-01-14 10:53:29,46.2,1,62,27.7,2720
757,2020-01-14 10:54:29,46.2,1,73,43.7,3104
758,2020-01-14 10:55:29,46.0,1,40,28.1,2368
759,2020-01-14 10:56:29,45.7,1,30,38.3,2752
760,2020-01-14 10:57:29,45.6,1,46,38.9,2752
761,2020-01-14 10:58:29,45.6,1,3,33.2,960
762,2020-01-14 10:59:28,45.6,1,0,31.4,832
763,2020-01-14 11:00:29,46.2,1,0,31.2,832
764,2020-01-14 11:01:29,47.0,1,0,31.0,832
765,2020-01-14 11:02:29,47.3,1,0,30.7,832
766,2020-01-14 11:03:29,47.3,1,0,30.7,832
767,2020-01-14 11:04:29,47.3,1,0,30.0,832
768,2020-01-14 11:05:29,47.3,1,0,29.7,832
769,2020-01-14 11:06:29,47.3,1,0,30.3,832
770,2020-01-14 11:07:29,0.0,1,0,31.1,0
771,2020-01-14 11:08:29,0.0,1,0,31.9,0
772,2020-01-14 11:10:29,0.0,0,0,29.6,0
773,2020-01-14 11:11:34,0.0,0,0,32.1,0
774,2020-01-14 11:12:34,0.0,0,0,31.6,0
775,2020-01-14 11:13:34,0.0,0,0,32.0,0
776,2020-01-14 11:14:34,0.0,0,0,32.4,0
777,2020-01-14 11:15:34,0.0,0,0,33.3,0
778,2020-01-14 11:16:34,0.0,0,0,33.3,0
779,2020-01-14 11:17:34,0.0,0,0,32.9,0
780,2020-01-14 11:18:34,0.0,0,0,33.0,0
781,2020-01-14 11:19:34,0.0,0,0,32.9,0
782,2020-01-14 11:20:34,0.0,0,0,32.6,0
783,2020-01-14 11:21:34,0.0,0,0,32.7,0
784,2020-01-14 11:22:34,0.0,0,0,32.8,0
785,2020-01-14 11:23:34,0.0,0,0,33.6,0
786,2020-01-14 11:24:34,0.0,0,0,33.9,0
787,2020-01-14 11:25:34,0.0,0,0,34.6,0
788,2020-01-14 11:26:34,0.0,0,0,33.3,0
789,2020-01-14 11:27:34,0.0,0,0,32.5,0
790,2020-01-14 11:28:34,0.0,0,0,31.7,0
791,2020-01-14 11:29:34,0.0,0,0,30.4,0
792,2020-01-14 11:30:34,0.0,0,0,30.6,0
793,2020-01-14 11:31:34,0.0,0,0,30.1,0
794,2020-01-14 11:32:34,0.0,0,0,30.2,0
795,2020-01-14 11:33:34,0.0,0,0,30.6,0
796,2020-01-14 11:34:34,0.0,0,0,30.7,0
797,2020-01-14 11:35:34,0.0,0,0,29.4,0
798,2020-01-14 11:36:34,0.0,0,0,29.1,0
799,2020-01-14 11:37:34,0.0,0,0,27.9,0
800,2020-01-14 11:38:34,0.0,0,0,28.1,0
801,2020-01-14 11:39:34,0.0,0,0,27.9,0
802,2020-01-14 11:40:34,0.0,0,0,27.9,0
803,2020-01-14 11:41:34,0.0,0,0,28.1,0
804,2020-01-14 11:42:34,0.0,0,0,27.6,0
805,2020-01-14 11:43:34,0.0,0,0,28.4,0
806,2020-01-14 11:44:34,0.0,0,0,28.6,0
807,2020-01-14 11:45:34,0.0,0,0,29.6,0
808,2020-01-14 11:46:34,47.3,1,0,29.6,896
809,2020-01-14 11:47:34,47.3,1,0,31.0,864
810,2020-01-14 11:48:34,47.3,1,0,31.4,832
811,2020-01-14 11:49:34,47.3,1,0,32.2,832
812,2020-01-14 11:50:34,47.3,1,0,32.5,832
813,2020-01-14 11:51:34,47.3,1,0,33.2,864
814,2020-01-14 11:52:34,47.3,1,0,34.1,832
815,2020-01-14 11:53:34,47.3,1,0,36.5,832
816,2020-01-14 11:54:34,47.3,1,0,37.2,832
817,2020-01-14 11:55:34,47.3,1,0,38.8,832
818,2020-01-14 11:56:34,47.3,1,0,39.7,832
819,2020-01-14 11:57:34,0.0,1,0,40.5,0
820,2020-01-14 11:58:34,0.0,1,0,39.9,0
821,2020-01-14 11:59:34,0.0,0,0,14.5,0
822,2020-01-14 12:00:34,0.0,0,0,19.3,0
823,2020-01-14 12:01:34,0.0,0,0,24.6,0
824,2020-01-14 12:02:34,0.0,0,0,25.2,0
825,2020-01-14 12:03:34,0.0,1,0,25.7,0
826,2020-01-14 12:04:48,0.0,0,0,27.6,896
827,2020-01-14 12:05:48,47.3,1,59,42.4,2464
828,2020-01-14 12:06:48,47.2,1,7,43.8,832
829,2020-01-14 12:07:48,46.7,1,11,40.8,960
830,2020-01-14 12:08:48,46.0,1,27,42.9,1600
831,2020-01-14 12:09:48,45.7,1,54,47.1,2336
832,2020-01-14 12:10:48,45.4,1,64,37.4,2688
833,2020-01-14 12:11:48,45.0,1,58,30.4,2592
834,2020-01-14 12:12:48,44.9,1,54,31.7,2336
835,2020-01-14 12:13:48,44.9,1,64,52.1,2368
836,2020-01-14 12:14:48,45.2,1,57,63.5,2464
837,2020-01-14 12:15:48,45.8,1,23,49.1,2304
838,2020-01-14 12:16:48,45.9,1,63,41.4,2656
839,2020-01-14 12:17:48,45.4,1,51,50.5,2208
840,2020-01-14 12:18:48,44.9,1,52,67.4,2208
841,2020-01-14 12:19:48,44.6,1,66,42.3,2816
842,2020-01-14 12:20:48,44.5,1,59,31.4,2528
843,2020-01-14 12:21:48,44.5,1,54,36.6,2368
844,2020-01-14 12:22:48,44.0,1,46,30.0,1952
845,2020-01-14 12:23:48,43.7,1,5,31.9,1472
846,2020-01-14 12:24:48,44.0,1,0,31.9,832
847,2020-01-14 12:25:48,0.0,0,0,36.9,0
848,2020-01-14 12:26:48,0.0,0,0,46.7,0
849,2020-01-14 12:27:48,0.0,0,0,43.6,0
850,2020-01-14 12:28:48,0.0,0,0,43.1,0
851,2020-01-14 12:29:48,0.0,0,0,42.3,0
852,2020-01-14 12:30:48,0.0,0,0,41.7,0
853,2020-01-14 12:31:48,0.0,0,0,41.2,0
854,2020-01-14 12:32:48,0.0,0,0,41.2,0
855,2020-01-14 12:33:48,0.0,0,0,41.2,0
856,2020-01-14 12:34:48,0.0,0,0,39.3,0
857,2020-01-14 12:35:48,0.0,0,0,38.6,0
858,2020-01-14 12:36:48,0.0,0,0,37.8,0
859,2020-01-14 12:37:48,0.0,0,0,37.5,0
860,2020-01-14 12:38:48,0.0,0,0,37.3,0
861,2020-01-14 12:39:48,0.0,0,0,37.4,0
862,2020-01-14 12:40:48,0.0,0,0,37.9,0
863,2020-01-14 12:41:48,0.0,0,0,38.3,0
864,2020-01-14 12:42:48,0.0,0,0,38.5,0
865,2020-01-14 12:43:48,0.0,0,0,38.1,0
866,2020-01-14 12:44:48,0.0,0,0,39.4,0
867,2020-01-14 12:45:48,0.0,0,0,39.0,0
868,2020-01-14 12:46:48,0.0,0,0,37.9,0
869,2020-01-14 12:47:48,0.0,0,0,38.1,0
870,2020-01-14 12:48:48,0.0,0,0,36.5,0
871,2020-01-14 12:49:48,0.0,0,0,35.8,0
872,2020-01-14 12:50:48,0.0,0,0,33.4,0
873,2020-01-14 12:51:48,0.0,0,0,32.9,0
874,2020-01-14 12:59:49,0.0,0,0,38.5,0
875,2020-01-14 13:02:31,0.0,0,0,35.0,0
876,2020-01-14 13:03:31,0.0,0,0,35.1,0
877,2020-01-14 13:05:01,44.9,1,11,31.8,1024
878,2020-01-14 13:07:07,0.0,0,0,27.2,0
879,2020-01-14 13:08:07,0.0,0,0,28.8,0
880,2020-01-14 13:10:07,0.0,0,0,32.3,0
881,2020-01-14 13:13:42,0.0,0,0,38.2,0
882,2020-01-14 13:14:42,0.0,0,0,37.5,0
883,2020-01-14 13:20:13,0.0,0,0,26.5,0
884,2020-01-14 13:21:13,0.0,0,0,37.4,0
885,2020-01-14 13:22:13,0.0,0,0,41.4,0
886,2020-01-14 13:23:13,0.0,0,0,40.0,0
887,2020-01-14 13:24:13,0.0,0,0,39.5,0
888,2020-01-14 13:25:13,0.0,0,0,39.9,0
889,2020-01-14 13:30:08,44.9,1,0,44.8,0
890,2020-01-14 13:31:08,0.0,1,0,43.4,0
891,2020-01-14 13:32:08,0.0,1,0,36.4,0
892,2020-01-14 13:38:37,0.0,0,0,21.1,0
893,2020-01-14 13:39:37,46.0,1,9,42.7,2080
894,2020-01-14 13:40:37,45.9,1,17,42.5,1952
895,2020-01-14 13:41:37,45.3,1,11,41.6,2752
896,2020-01-14 13:42:37,44.9,1,63,38.6,2720
897,2020-01-14 13:43:37,44.9,1,58,41.2,2336
898,2020-01-14 13:44:37,44.9,1,64,60.1,2720
899,2020-01-14 13:45:37,44.9,1,53,58.0,2304
900,2020-01-14 13:46:37,44.6,1,56,50.2,2368
901,2020-01-14 13:47:37,44.4,1,37,42.2,2240
902,2020-01-14 13:48:37,44.4,1,61,38.9,2592
903,2020-01-14 13:49:37,44.2,1,59,27.9,2528
904,2020-01-14 13:50:37,43.9,1,14,24.3,1440
905,2020-01-14 13:51:37,43.7,1,1,31.7,992
906,2020-01-14 13:52:37,43.8,1,0,33.0,832
907,2020-01-14 13:53:37,44.4,1,0,33.5,832
908,2020-01-14 13:54:37,44.8,1,0,33.8,832
909,2020-01-14 13:59:18,0.0,0,0,42.7,0
910,2020-01-14 14:06:46,0.0,0,0,45.5,0
911,2020-01-14 14:07:46,0.0,0,0,44.1,0
912,2020-01-14 14:08:46,0.0,0,0,44.6,0
913,2020-01-14 14:20:17,0.0,0,0,40.1,768
914,2020-01-14 14:28:49,44.7,1,1,41.7,1760
915,2020-01-14 14:29:49,44.1,1,0,35.4,832
916,2020-01-14 14:30:49,44.1,1,17,26.7,1760
917,2020-01-14 14:31:49,44.2,1,13,25.0,1472
918,2020-01-14 14:32:49,43.3,1,16,22.6,1376
919,2020-01-14 14:40:32,42.5,1,17,28.6,1568
920,2020-01-14 14:42:46,42.5,1,16,26.8,1504
921,2020-01-14 14:43:46,42.7,1,69,43.9,2944
922,2020-01-14 14:44:46,43.2,1,50,47.6,3040
923,2020-01-14 14:45:46,43.2,1,61,41.8,2592
924,2020-01-14 14:46:46,43.3,1,79,31.6,2880
925,2020-01-14 14:47:46,43.8,1,89,27.1,3296
926,2020-01-14 14:48:46,43.6,1,80,29.8,2912
927,2020-01-14 14:49:46,43.3,1,66,32.9,2432
928,2020-01-14 14:50:46,42.9,1,82,33.4,2976
929,2020-01-14 14:51:46,42.9,1,60,36.5,2176
930,2020-01-14 14:52:46,43.0,1,38,31.5,2176
931,2020-01-14 14:53:46,42.4,1,0,29.8,832
932,2020-01-14 14:54:46,42.6,1,82,30.6,3040
933,2020-01-14 14:55:46,43.1,1,85,21.2,3072
934,2020-01-14 14:56:46,42.9,1,88,11.3,3200
935,2020-01-14 14:57:46,42.4,1,81,18.8,2976
936,2020-01-14 14:58:46,42.0,1,66,17.9,2912
937,2020-01-14 14:59:46,42.0,1,25,14.1,2240
938,2020-01-14 15:00:46,42.0,1,17,9.0,1536
939,2020-01-14 15:01:46,42.3,1,0,6.4,832
940,2020-01-14 15:02:46,0.0,0,0,7.7,0
941,2020-01-14 15:03:46,0.0,0,0,11.8,0
942,2020-01-14 15:04:46,0.0,0,0,11.8,0
943,2020-01-14 15:05:46,0.0,0,0,12.0,0
944,2020-01-14 15:06:46,0.0,0,0,12.0,0
945,2020-01-14 15:07:46,0.0,0,0,11.7,0
946,2020-01-14 15:08:46,0.0,0,0,12.6,0
947,2020-01-14 15:09:46,0.0,0,0,12.6,0
948,2020-01-14 15:10:46,0.0,0,0,12.3,0
949,2020-01-14 15:11:46,0.0,0,0,12.5,0
950,2020-01-14 15:12:46,0.0,0,0,13.0,0
