i,dtime,fuellevel,ingection,speed,height,tachometer
474,2020-02-10 11:50:00,207.6,1,0,59.0,873
475,2020-02-10 11:51:00,207.5,1,0,59.6,874
476,2020-02-10 11:52:00,207.4,1,0,61.1,876
477,2020-02-10 11:53:00,207.3,1,0,61.9,872
478,2020-02-10 11:54:00,207.3,1,0,63.5,873
479,2020-02-10 11:55:00,207.3,1,0,64.3,873
480,2020-02-10 11:56:00,207.2,1,0,65.6,874
481,2020-02-10 11:57:00,207.1,1,0,66.2,875
482,2020-02-10 11:58:00,207.0,1,0,66.8,875
483,2020-02-10 11:59:00,207.0,1,0,67.1,874
484,2020-02-10 12:00:00,206.9,1,0,67.4,876
485,2020-02-10 12:01:00,206.8,1,0,67.5,874
486,2020-02-10 12:02:00,206.8,1,0,68.6,874
487,2020-02-10 12:03:00,206.8,1,0,68.9,876
488,2020-02-10 12:04:00,206.8,1,0,69.2,873
489,2020-02-10 12:05:00,206.7,1,0,69.6,875
490,2020-02-10 12:06:00,206.7,1,0,70.1,875
491,2020-02-10 12:07:00,206.7,1,0,69.9,875
492,2020-02-10 12:08:00,206.6,1,0,69.9,875
493,2020-02-10 12:09:00,206.6,1,0,70.1,876
494,2020-02-10 12:10:00,206.5,1,0,69.7,874
495,2020-02-10 12:11:00,206.4,1,0,69.3,875
496,2020-02-10 12:12:00,206.4,1,0,68.8,872
497,2020-02-10 12:13:00,206.4,1,0,68.8,875
498,2020-02-10 12:14:00,206.3,1,0,68.5,875
499,2020-02-10 12:15:00,206.3,1,0,68.2,875
500,2020-02-10 12:16:00,206.2,1,1,68.5,873
501,2020-02-10 12:17:00,206.2,1,0,68.7,871
502,2020-02-10 12:18:00,206.2,1,0,68.8,877
503,2020-02-10 12:19:00,206.1,1,0,68.9,877
504,2020-02-10 12:20:00,206.0,1,0,69.8,874
505,2020-02-10 12:21:00,206.0,1,0,69.7,874
506,2020-02-10 12:22:00,206.0,1,0,70.4,875
507,2020-02-10 12:23:00,205.9,1,0,70.8,873
508,2020-02-10 12:24:00,205.9,1,0,71.2,876
509,2020-02-10 12:25:00,205.9,1,0,72.2,875
510,2020-02-10 12:26:00,205.9,1,0,73.3,874
511,2020-02-10 12:27:00,205.8,1,0,73.2,932
512,2020-02-10 12:28:00,206.1,1,0,73.3,873
513,2020-02-10 12:29:00,206.0,1,0,73.2,873
514,2020-02-10 12:30:00,205.7,1,0,72.4,873
515,2020-02-10 12:31:00,205.8,1,3,70.3,824
516,2020-02-10 12:32:00,206.4,1,4,58.1,902
517,2020-02-10 12:33:00,205.5,1,0,56.0,876
518,2020-02-10 12:34:00,205.1,1,1,56.0,897
519,2020-02-10 12:35:00,205.0,1,0,52.7,875
520,2020-02-10 12:36:00,205.0,1,13,55.2,1430
521,2020-02-10 12:37:00,204.3,1,36,56.3,1903
522,2020-02-10 12:38:00,204.2,1,69,49.3,1623
523,2020-02-10 12:39:00,203.5,1,72,50.0,1710
524,2020-02-10 12:40:00,203.5,1,66,54.9,1530
525,2020-02-10 12:41:00,202.3,1,28,53.1,1442
526,2020-02-10 12:42:00,202.9,1,4,53.2,1054
527,2020-02-10 12:43:00,203.0,1,47,52.2,1680
528,2020-02-10 12:44:00,202.4,1,54,51.4,1247
529,2020-02-10 12:45:00,201.7,1,0,52.2,922
530,2020-02-10 12:46:00,201.6,1,38,47.8,1811
531,2020-02-10 12:47:00,201.7,1,3,48.1,1051
532,2020-02-10 12:48:00,200.8,1,61,48.2,1345
533,2020-02-10 12:49:00,199.2,1,46,50.8,1649
534,2020-02-10 12:50:00,199.5,1,52,63.2,1698
535,2020-02-10 12:51:00,200.8,1,16,53.9,875
536,2020-02-10 12:52:00,199.1,1,25,53.4,1297
537,2020-02-10 12:53:00,198.1,1,2,55.7,840
538,2020-02-10 12:54:00,201.3,1,0,55.3,863
539,2020-02-10 12:55:00,200.8,1,0,55.2,882
540,2020-02-10 12:56:00,200.6,1,0,55.0,873
541,2020-02-10 12:57:00,200.4,1,0,54.7,874
542,2020-02-10 12:58:00,200.3,1,0,55.2,875
543,2020-02-10 12:59:00,200.2,1,0,55.6,875
544,2020-02-10 13:00:00,200.1,1,0,55.5,874
545,2020-02-10 13:01:00,200.1,1,0,55.8,876
546,2020-02-10 13:02:00,199.9,1,0,55.2,878
547,2020-02-10 13:03:00,199.7,1,0,54.8,1087
548,2020-02-10 13:04:00,200.0,1,0,54.4,1346
549,2020-02-10 13:05:00,198.9,1,9,51.6,908
550,2020-02-10 13:06:00,198.6,1,0,49.8,875
551,2020-02-10 13:07:00,199.0,1,41,50.3,1321
552,2020-02-10 13:08:00,198.1,1,55,60.8,1280
553,2020-02-10 13:09:00,197.7,1,51,58.5,1173
554,2020-02-10 13:10:00,198.5,1,1,51.1,876
555,2020-02-10 13:11:00,197.7,1,36,47.6,1300
556,2020-02-10 13:12:00,197.7,1,44,50.1,1492
557,2020-02-10 13:13:00,197.5,1,29,56.2,1436
558,2020-02-10 13:14:00,196.6,1,67,53.4,1563
559,2020-02-10 13:15:00,195.8,1,58,54.6,1396
560,2020-02-10 13:16:00,196.5,1,14,57.0,1050
561,2020-02-10 13:17:00,197.2,1,0,59.1,875
562,2020-02-10 13:18:00,195.9,1,58,60.4,1333
563,2020-02-10 13:19:00,195.9,1,69,53.6,1618
564,2020-02-10 13:20:00,195.4,1,67,52.9,1557
565,2020-02-10 13:21:00,195.3,1,27,58.3,855
566,2020-02-10 13:22:00,194.9,1,0,61.0,874
567,2020-02-10 13:23:00,194.3,1,11,49.9,874
568,2020-02-10 13:24:00,193.9,1,27,52.7,2288
569,2020-02-10 13:25:00,192.4,1,45,55.5,1535
570,2020-02-10 13:26:00,193.7,1,1,41.4,930
571,2020-02-10 13:27:00,194.6,1,0,42.3,875
572,2020-02-10 13:28:00,194.4,1,0,42.8,874
573,2020-02-10 13:29:00,194.3,1,0,43.1,876
574,2020-02-10 13:30:00,194.3,1,0,43.5,875
575,2020-02-10 13:31:00,194.2,1,0,43.8,873
576,2020-02-10 13:32:00,194.1,1,0,44.3,874
577,2020-02-10 13:33:00,194.0,1,0,44.6,873
578,2020-02-10 13:34:00,193.9,1,0,45.3,873
579,2020-02-10 13:35:00,193.8,1,0,46.2,874
580,2020-02-10 13:36:00,193.7,1,0,48.4,875
581,2020-02-10 13:37:00,193.7,1,0,49.8,875
582,2020-02-10 13:38:00,193.6,1,0,50.9,874
583,2020-02-10 13:39:00,193.4,1,0,51.6,874
584,2020-02-10 13:40:00,193.5,1,0,52.4,873
585,2020-02-10 13:41:00,193.5,1,1,53.3,876
586,2020-02-10 13:42:00,193.4,1,0,54.4,873
587,2020-02-10 13:43:00,193.3,1,0,54.9,875
588,2020-02-10 13:44:00,193.2,1,0,55.3,872
589,2020-02-10 13:45:00,193.2,1,0,55.7,875
590,2020-02-10 13:46:00,193.2,1,9,58.8,885
591,2020-02-10 13:47:00,193.3,1,0,61.2,875
592,2020-02-10 13:48:00,193.4,1,0,60.9,877
593,2020-02-10 13:49:00,193.4,1,0,60.4,872
594,2020-02-10 13:50:00,193.3,1,0,60.6,874
595,2020-02-10 13:51:00,193.3,1,0,61.2,874
596,2020-02-10 13:52:00,193.2,1,0,61.2,876
597,2020-02-10 13:53:00,193.2,1,0,61.8,873
598,2020-02-10 13:54:00,193.2,1,24,35.9,1665
599,2020-02-10 13:55:00,192.4,1,32,48.0,1508
600,2020-02-10 13:56:00,192.6,1,6,54.2,889
601,2020-02-10 13:57:00,192.6,1,0,54.9,873
602,2020-02-10 13:58:00,192.5,1,8,55.9,1542
603,2020-02-10 13:59:00,192.7,1,53,46.2,1807
604,2020-02-10 14:00:00,191.5,1,66,45.0,1549
605,2020-02-10 14:01:00,191.0,1,62,49.7,1438
606,2020-02-10 14:02:00,190.9,1,64,51.3,1478
607,2020-02-10 14:03:00,190.9,1,18,49.1,1548
608,2020-02-10 14:04:00,190.7,1,35,48.5,1236
609,2020-02-10 14:05:00,190.0,1,49,50.9,1681
610,2020-02-10 14:06:00,189.7,1,0,46.7,873
611,2020-02-10 14:07:00,189.7,1,0,45.4,875
612,2020-02-10 14:08:00,189.6,1,5,40.7,1461
613,2020-02-10 14:09:00,189.5,1,23,53.0,874
614,2020-02-10 14:10:00,188.8,1,50,49.7,1445
615,2020-02-10 14:11:00,187.4,1,54,53.5,1872
616,2020-02-10 14:12:00,188.1,1,47,60.6,1593
617,2020-02-10 14:13:00,187.8,1,22,52.7,1168
618,2020-02-10 14:14:00,188.0,1,29,49.2,1461
619,2020-02-10 14:15:00,187.6,1,3,57.3,919
620,2020-02-10 14:16:00,187.9,1,0,56.7,1406
621,2020-02-10 14:17:00,187.9,1,0,56.8,1317
622,2020-02-10 14:18:00,187.8,1,0,59.8,874
623,2020-02-10 14:19:00,187.8,1,0,59.8,875
624,2020-02-10 14:20:00,187.8,1,0,59.9,883
625,2020-02-10 14:21:00,187.9,1,10,52.0,1065
626,2020-02-10 14:22:00,187.1,1,0,52.3,874
627,2020-02-10 14:23:00,186.9,1,0,47.7,874
628,2020-02-10 14:24:00,186.9,1,0,47.4,874
629,2020-02-10 14:25:00,186.8,1,0,47.1,874
630,2020-02-10 14:26:00,186.7,1,1,47.0,875
631,2020-02-10 14:27:00,186.6,1,13,46.1,1186
632,2020-02-10 14:28:00,185.9,1,25,48.4,1206
633,2020-02-10 14:29:00,186.1,1,38,58.2,1263
634,2020-02-10 14:30:00,186.1,1,28,62.6,947
635,2020-02-10 14:31:00,186.2,1,49,50.3,1585
636,2020-02-10 14:32:00,185.4,1,39,48.8,1321
637,2020-02-10 14:33:00,185.4,1,37,51.9,1240
638,2020-02-10 14:34:00,184.6,1,26,55.1,1206
639,2020-02-10 14:35:00,184.3,1,62,54.0,1430
640,2020-02-10 14:36:00,185.0,1,49,55.3,1384
641,2020-02-10 14:37:00,183.9,1,35,56.7,1751
642,2020-02-10 14:38:00,184.2,1,48,56.5,1018
643,2020-02-10 14:39:00,184.4,1,61,56.8,1415
644,2020-02-10 14:40:00,184.0,1,53,56.1,1254
645,2020-02-10 14:41:00,183.5,1,51,57.1,1191
646,2020-02-10 14:42:00,183.4,1,25,63.3,1886
647,2020-02-10 14:43:00,183.2,1,1,63.1,1106
648,2020-02-10 14:44:00,183.1,1,32,56.9,1659
649,2020-02-10 14:45:00,183.4,1,6,57.6,855
650,2020-02-10 14:46:00,182.8,1,0,57.9,874
651,2020-02-10 14:47:00,182.8,1,0,57.6,873
652,2020-02-10 14:48:00,182.8,1,0,58.1,874
653,2020-02-10 14:49:00,182.7,1,1,58.4,874
654,2020-02-10 14:50:00,182.6,1,0,58.4,875
655,2020-02-10 14:51:00,182.5,1,0,58.9,875
656,2020-02-10 14:52:00,182.4,1,0,59.8,874
657,2020-02-10 14:53:00,182.3,1,0,60.2,875
658,2020-02-10 14:54:00,182.3,1,0,60.2,873
659,2020-02-10 14:55:00,182.3,1,0,60.2,876
660,2020-02-10 14:56:00,182.2,1,0,61.3,874
661,2020-02-10 14:57:00,182.1,1,0,61.9,873
662,2020-02-10 14:58:00,182.0,1,0,62.8,875
663,2020-02-10 14:59:00,181.9,1,1,63.3,877
664,2020-02-10 15:00:00,181.8,1,0,63.8,875
665,2020-02-10 15:01:00,181.7,1,0,64.5,875
666,2020-02-10 15:02:00,181.7,1,0,66.0,873
667,2020-02-10 15:03:00,181.7,1,0,66.5,874
668,2020-02-10 15:04:00,181.6,1,0,67.5,874
669,2020-02-10 15:05:00,181.5,1,0,67.8,873
670,2020-02-10 15:06:00,181.5,1,0,68.4,875
671,2020-02-10 15:07:00,181.4,1,0,69.5,875
672,2020-02-10 15:08:00,181.2,1,1,73.2,884
673,2020-02-14 07:20:20,177.4,1,0,73.2,876
674,2020-02-14 07:21:20,177.4,1,0,73.2,881
675,2020-02-14 07:22:20,177.4,1,0,73.2,876
676,2020-02-14 07:23:20,177.3,1,0,73.2,877
677,2020-02-14 07:24:20,177.3,1,0,73.2,873
678,2020-02-14 07:25:20,177.2,1,0,73.2,921
679,2020-02-14 07:26:20,177.5,1,0,73.2,1363
680,2020-02-14 07:27:20,176.9,1,0,73.2,1421
681,2020-02-14 07:28:20,176.6,1,0,80.2,876
682,2020-02-14 07:29:20,176.6,1,0,72.1,874
683,2020-02-14 07:30:20,176.6,1,0,71.9,876
684,2020-02-14 07:31:20,176.6,1,0,72.0,875
685,2020-02-14 07:32:20,176.6,1,0,71.0,873
686,2020-02-14 07:33:20,176.7,1,0,70.2,877
687,2020-02-14 07:34:20,176.7,1,0,69.6,877
688,2020-02-14 07:35:20,176.7,1,0,69.0,876
689,2020-02-14 07:36:20,176.7,1,0,68.6,874
690,2020-02-14 07:37:20,176.7,1,0,67.1,876
691,2020-02-14 07:38:20,176.7,1,0,67.4,998
692,2020-02-14 07:39:20,176.7,1,0,65.9,998
693,2020-02-14 07:40:20,176.7,1,0,65.8,1002
694,2020-02-14 07:41:20,176.7,1,0,65.0,998
695,2020-02-14 07:42:20,176.7,1,0,64.9,1001
696,2020-02-14 07:43:20,176.7,1,0,64.8,998
697,2020-02-14 07:44:20,176.7,1,0,64.6,999
698,2020-02-14 07:45:20,176.7,1,0,64.8,1001
699,2020-02-14 07:46:20,176.7,1,0,65.4,997
700,2020-02-14 07:47:20,176.7,1,0,65.5,1002
701,2020-02-14 07:48:20,176.6,1,0,65.3,1000
702,2020-02-14 07:49:20,176.6,1,0,63.9,1001
703,2020-02-14 07:50:20,176.6,1,0,64.0,999
704,2020-02-14 07:51:20,176.5,1,0,65.0,998
705,2020-02-14 07:52:20,176.4,1,0,65.5,999
706,2020-02-14 07:53:20,176.5,1,0,65.8,998
707,2020-02-14 07:54:20,176.4,1,0,66.4,1002
708,2020-02-14 07:55:20,176.4,1,0,67.3,999
709,2020-02-14 07:56:20,176.3,1,0,67.4,1001
710,2020-02-14 07:57:20,176.3,1,0,67.9,999
711,2020-02-14 07:58:20,176.3,1,0,67.8,998
712,2020-02-14 07:59:20,176.2,1,0,68.0,999
713,2020-02-14 08:00:20,176.2,1,0,68.2,1000
714,2020-02-14 08:01:20,176.1,1,0,68.6,998
715,2020-02-14 08:02:20,176.0,1,0,68.5,999
716,2020-02-14 08:03:20,175.9,1,0,68.8,999
717,2020-02-14 08:04:20,175.7,1,0,69.0,999
718,2020-02-14 08:05:20,175.6,1,0,70.1,873
719,2020-02-14 08:06:20,175.9,1,0,69.8,874
720,2020-02-14 08:07:20,175.4,1,20,55.7,1114
721,2020-02-14 08:08:20,176.4,1,8,60.8,874
722,2020-02-14 08:09:20,176.1,1,10,58.6,887
723,2020-02-14 08:10:20,174.1,1,41,59.7,1519
724,2020-02-14 08:11:20,174.5,1,40,61.5,1289
725,2020-02-14 08:12:20,175.1,1,1,64.1,809
726,2020-02-14 08:13:20,175.2,1,0,66.7,876
727,2020-02-14 08:14:20,174.2,1,64,57.5,973
728,2020-02-14 08:15:20,174.1,1,64,52.5,1047
729,2020-02-14 08:16:20,173.4,1,65,55.8,1061
730,2020-02-14 08:17:20,174.5,1,27,57.9,875
731,2020-02-14 08:18:20,171.8,1,55,54.8,1236
732,2020-02-14 08:19:20,172.7,1,45,56.6,1678
733,2020-02-14 08:20:20,172.3,1,58,54.0,938
734,2020-02-14 08:21:20,171.6,1,38,53.0,1300
735,2020-02-14 08:22:20,171.7,1,50,51.0,1209
736,2020-02-14 08:23:20,171.1,1,55,50.4,1270
737,2020-02-14 08:24:20,172.1,1,45,64.8,1115
738,2020-02-14 08:25:20,171.1,1,28,58.9,904
739,2020-02-14 08:26:20,170.8,1,27,57.3,1434
740,2020-02-14 08:27:20,170.0,1,12,53.0,1776
741,2020-02-14 08:28:20,168.9,1,20,54.8,1324
742,2020-02-14 08:29:20,170.7,1,0,58.7,1386
743,2020-02-14 08:30:20,170.9,1,17,60.1,1174
744,2020-02-14 08:31:20,172.0,1,0,58.6,875
745,2020-02-14 08:32:20,170.9,1,24,62.6,1147
746,2020-02-14 08:33:20,167.9,1,29,58.6,1577
747,2020-02-14 08:34:20,169.5,1,42,66.6,973
748,2020-02-14 08:35:20,169.7,1,64,58.5,1430
749,2020-02-14 08:36:20,170.1,1,59,55.0,1380
750,2020-02-14 08:37:20,169.2,1,21,54.4,1357
751,2020-02-14 08:38:20,168.8,1,67,54.2,1581
752,2020-02-14 08:39:20,169.2,1,32,59.1,866
753,2020-02-14 08:40:20,168.6,1,42,60.8,925
754,2020-02-14 08:41:20,168.3,1,59,57.1,1366
755,2020-02-14 08:42:20,168.1,1,69,55.6,1651
756,2020-02-14 08:43:20,167.5,1,76,55.9,1722
757,2020-02-14 08:44:20,168.0,1,22,58.8,874
758,2020-02-14 08:45:20,165.0,1,61,58.4,1235
759,2020-02-14 08:46:20,167.9,1,24,58.8,870
760,2020-02-14 08:47:20,166.0,1,2,58.0,1155
761,2020-02-14 08:48:20,167.4,1,0,63.6,1001
762,2020-02-14 08:49:20,167.0,1,0,64.2,999
763,2020-02-14 08:50:20,166.9,1,0,64.5,1000
764,2020-02-14 08:51:20,166.7,1,0,64.8,1000
765,2020-02-14 08:52:20,166.7,1,0,64.6,998
766,2020-02-14 08:53:20,166.5,1,0,64.4,999
767,2020-02-14 08:54:20,166.5,1,0,64.5,998
768,2020-02-14 08:55:20,166.5,1,0,64.9,1002
769,2020-02-14 08:56:20,166.2,1,0,64.9,999
770,2020-02-14 08:57:20,166.2,1,0,65.3,1000
771,2020-02-14 08:58:20,166.0,1,0,65.4,999
772,2020-02-14 08:59:20,165.9,1,1,65.5,999
773,2020-02-14 09:00:20,165.6,1,1,65.5,998
774,2020-02-14 09:01:20,165.6,1,1,65.9,1000
775,2020-02-14 09:02:20,165.6,1,0,66.0,1000
776,2020-02-14 09:03:20,165.5,1,0,65.9,1000
777,2020-02-14 09:04:20,165.4,1,0,65.8,1001
778,2020-02-14 09:05:20,165.4,1,0,65.0,997
779,2020-02-14 09:06:20,165.3,1,0,65.0,1000
780,2020-02-14 09:07:20,165.2,1,0,64.8,999
781,2020-02-14 09:08:20,164.0,1,7,62.3,901
782,2020-02-14 09:09:20,163.5,1,46,56.5,1068
783,2020-02-14 09:10:20,163.2,1,39,55.4,1251
784,2020-02-14 09:11:20,164.2,1,3,58.4,1284
785,2020-02-14 09:12:20,163.8,1,1,58.4,874
786,2020-02-14 09:13:20,162.1,1,35,61.4,1254
787,2020-02-14 09:14:20,164.1,1,18,57.4,1903
788,2020-02-14 09:15:20,163.5,1,14,53.2,1417
789,2020-02-14 09:16:20,164.6,1,56,42.4,1338
790,2020-02-14 09:17:20,162.7,1,61,45.4,1421
791,2020-02-14 09:18:20,161.9,1,59,46.8,1411
792,2020-02-14 09:19:20,162.1,1,65,47.4,1470
793,2020-02-14 09:20:20,161.8,1,44,49.6,945
794,2020-02-14 09:21:20,160.8,1,62,53.7,1460
795,2020-02-14 09:22:20,160.6,1,28,54.1,1476
796,2020-02-14 09:23:20,160.2,1,22,47.9,1192
797,2020-02-14 09:24:20,161.1,1,46,44.7,1091
798,2020-02-14 09:25:20,159.7,1,34,50.9,1264
799,2020-02-14 09:26:20,159.9,1,56,65.5,1302
800,2020-02-14 09:27:20,159.4,1,19,57.9,896
801,2020-02-14 09:28:20,160.8,1,31,50.8,1438
802,2020-02-14 09:29:20,154.3,1,21,50.3,1389
803,2020-02-14 09:30:20,159.9,1,0,54.5,1102
804,2020-02-14 09:31:20,159.4,1,9,57.3,1254
805,2020-02-14 09:32:20,158.4,1,30,55.9,1436
806,2020-02-14 09:33:20,158.8,1,16,56.5,1459
807,2020-02-14 09:34:20,158.7,1,49,66.2,1157
808,2020-02-14 09:35:20,158.5,1,50,62.3,1169
809,2020-02-14 09:36:20,158.0,1,41,55.0,999
810,2020-02-14 09:37:20,157.5,1,12,56.9,941
811,2020-02-14 09:38:20,157.8,1,26,55.4,1526
812,2020-02-14 09:39:20,157.6,1,53,64.5,1227
813,2020-02-14 09:40:20,155.6,1,42,65.1,938
814,2020-02-14 09:41:20,157.1,1,36,66.2,1180
815,2020-02-14 09:42:20,156.2,1,45,65.4,1029
816,2020-02-14 09:43:20,156.7,1,56,68.8,1310
817,2020-02-14 09:44:20,156.3,1,59,60.2,1376
818,2020-02-14 09:45:20,156.1,1,58,57.0,1380
819,2020-02-14 09:46:20,154.9,1,34,66.7,1166
820,2020-02-14 09:47:20,155.8,1,2,68.0,963
821,2020-02-14 09:48:20,155.6,1,62,68.2,1278
822,2020-02-14 09:49:20,156.1,1,25,69.0,1469
823,2020-02-14 09:50:20,156.1,1,5,65.8,876
824,2020-02-14 09:51:20,154.8,1,3,67.5,870
825,2020-02-14 09:52:20,154.9,1,0,68.8,1312
826,2020-02-14 11:38:18,154.7,1,0,85.3,875
827,2020-02-14 11:39:18,154.6,1,0,106.9,998
828,2020-02-14 11:40:18,154.5,1,0,109.8,1001
829,2020-02-14 11:41:18,154.5,1,0,108.2,874
830,2020-02-14 11:42:18,154.5,1,0,107.1,1254
831,2020-02-14 11:43:18,154.3,1,0,105.4,1601
832,2020-02-14 11:44:18,154.3,1,0,104.4,836
833,2020-02-14 11:45:18,154.2,1,0,102.4,873
834,2020-02-14 11:46:18,154.1,1,0,101.6,877
835,2020-02-14 11:47:18,154.0,1,0,100.1,876
836,2020-02-14 11:48:18,154.0,1,0,98.9,873
837,2020-02-14 11:49:18,153.9,1,0,95.9,874
838,2020-02-14 11:50:18,153.9,1,0,94.7,874
839,2020-02-14 11:51:18,153.8,1,0,93.2,874
840,2020-02-14 11:52:18,153.7,1,0,92.1,875
841,2020-02-14 11:53:18,153.7,1,0,90.7,874
842,2020-02-14 11:54:18,153.6,1,0,90.3,874
843,2020-02-14 11:55:18,153.5,1,0,89.8,875
844,2020-02-14 11:56:18,153.5,1,0,89.7,873
845,2020-02-14 11:57:18,153.4,1,0,87.9,874
846,2020-02-14 11:58:18,153.4,1,0,86.7,874
847,2020-02-14 11:59:18,153.3,1,0,84.6,875
848,2020-02-14 12:00:18,153.2,1,0,83.9,874
849,2020-02-14 12:01:18,153.2,1,0,82.5,872
850,2020-02-14 12:02:18,153.1,1,0,82.2,875
851,2020-02-14 12:03:18,153.1,1,0,81.1,876
852,2020-02-14 12:04:18,153.0,1,0,80.7,874
853,2020-02-14 12:05:18,153.0,1,0,81.4,874
854,2020-02-14 12:06:18,152.9,1,0,81.8,875
855,2020-02-14 12:07:18,152.8,1,0,81.7,874
856,2020-02-14 12:08:18,152.8,1,0,81.6,873
857,2020-02-14 12:09:18,152.8,1,0,80.5,876
858,2020-02-14 12:10:18,152.7,1,0,79.6,876
859,2020-02-14 12:11:18,152.6,1,0,78.7,875
860,2020-02-14 12:12:18,152.6,1,0,78.4,872
861,2020-02-14 12:13:18,152.6,1,0,77.8,874
862,2020-02-14 12:14:18,152.4,1,0,77.6,877
863,2020-02-14 12:15:18,152.2,1,3,65.6,916
864,2020-02-14 12:16:18,151.7,1,36,56.2,1018
865,2020-02-14 12:17:18,151.7,1,2,51.4,872
866,2020-02-14 12:18:18,151.0,1,40,59.3,1482
867,2020-02-14 12:19:18,151.4,1,0,60.2,1378
868,2020-02-14 12:20:18,150.3,1,0,59.4,880
869,2020-02-14 12:21:18,150.7,1,53,52.6,1295
870,2020-02-14 12:22:18,149.9,1,66,49.5,1066
871,2020-02-14 12:23:18,149.8,1,64,49.1,1050
872,2020-02-14 12:24:18,149.7,1,41,50.2,864
873,2020-02-14 12:25:18,147.9,1,50,51.5,1181
874,2020-02-14 12:26:18,149.0,1,0,54.8,876
875,2020-02-14 12:27:18,149.4,1,33,53.4,1706
876,2020-02-14 12:28:18,148.0,1,62,47.9,1451
877,2020-02-14 12:29:18,147.9,1,2,46.2,863
878,2020-02-14 12:30:18,147.9,1,0,47.5,877
879,2020-02-14 12:31:18,143.6,1,12,47.3,1169
880,2020-02-14 12:32:18,147.8,1,11,47.8,859
881,2020-02-14 12:33:18,145.9,1,49,47.4,961
882,2020-02-14 12:34:18,147.7,1,58,47.8,1353
883,2020-02-14 12:35:18,145.2,1,47,61.4,1156
884,2020-02-14 12:36:18,147.9,1,16,54.1,875
885,2020-02-14 12:37:18,145.4,1,27,50.9,1318
886,2020-02-14 12:38:18,145.4,1,18,50.6,1179
887,2020-02-14 12:39:18,145.5,1,3,56.1,1437
888,2020-02-14 12:40:18,144.7,1,0,57.7,879
889,2020-02-14 12:41:18,146.3,1,10,54.7,915
890,2020-02-14 12:42:18,144.7,1,29,51.2,1448
891,2020-02-14 12:43:18,145.3,1,0,53.1,837
892,2020-02-14 12:44:18,145.0,1,48,62.7,1627
893,2020-02-14 12:45:18,144.1,1,50,62.2,1544
894,2020-02-14 12:46:18,144.7,1,57,49.7,1328
895,2020-02-14 12:47:18,144.5,1,14,52.4,1001
896,2020-02-14 12:48:18,144.8,1,2,53.7,873
897,2020-02-14 12:49:18,143.1,1,68,55.9,1581
898,2020-02-14 12:50:18,144.6,1,46,57.1,1075
899,2020-02-14 12:51:18,143.1,1,52,58.7,1197
900,2020-02-14 12:52:18,142.7,1,60,60.3,1410
901,2020-02-14 12:53:18,142.7,1,59,52.1,1396
902,2020-02-14 12:54:18,142.5,1,68,45.9,1552
903,2020-02-14 12:55:18,141.9,1,8,49.3,876
904,2020-02-14 12:56:18,142.1,1,20,47.6,1412
905,2020-02-14 12:57:18,142.5,1,18,53.1,1377
906,2020-02-14 12:58:18,142.9,1,2,55.5,883
907,2020-02-14 12:59:18,140.3,1,0,59.3,877
908,2020-02-14 13:00:18,141.4,1,1,59.9,882
909,2020-02-14 13:01:18,141.6,1,0,60.0,1001
910,2020-02-14 13:02:18,141.5,1,0,60.3,999
911,2020-02-14 13:03:18,141.5,1,0,60.9,1001
912,2020-02-14 13:04:18,141.4,1,0,61.3,998
913,2020-02-14 13:05:18,141.3,1,0,61.6,999
914,2020-02-14 13:06:18,141.1,1,0,61.9,999
915,2020-02-14 13:07:18,140.9,1,0,62.6,1001
916,2020-02-14 13:08:18,140.9,1,0,63.0,1000
917,2020-02-14 13:09:18,140.7,1,0,63.5,1000
918,2020-02-14 13:10:18,140.7,1,0,63.8,998
919,2020-02-14 13:11:18,140.4,1,1,64.1,999
920,2020-02-14 13:12:18,140.3,1,0,64.2,1002
921,2020-02-14 13:13:18,140.3,1,0,64.6,1000
922,2020-02-14 13:14:18,140.2,1,0,64.6,1000
923,2020-02-14 13:15:18,140.2,1,0,65.0,999
924,2020-02-14 13:16:18,140.2,1,0,65.1,1000
925,2020-02-14 13:17:18,140.1,1,0,65.1,998
926,2020-02-14 13:18:18,140.1,1,0,65.2,1000
927,2020-02-14 13:19:18,139.2,1,11,53.7,918
928,2020-02-14 13:20:18,140.2,1,22,45.6,981
929,2020-02-14 13:21:18,138.7,1,15,38.0,1579
930,2020-02-14 13:22:18,139.4,1,29,51.8,856
931,2020-02-14 13:23:18,138.6,1,24,59.0,841
932,2020-02-14 13:24:18,138.9,1,0,60.4,874
933,2020-02-14 13:25:18,138.2,1,57,53.8,1355
934,2020-02-14 13:26:18,138.7,1,64,44.1,1045
935,2020-02-14 13:27:18,136.5,1,63,47.1,1022
936,2020-02-14 13:28:18,137.7,1,42,50.1,870
937,2020-02-14 13:29:18,136.2,1,61,50.4,2069
938,2020-02-14 13:30:18,136.5,1,49,49.8,1160
939,2020-02-14 13:31:18,136.2,1,48,44.4,1102
940,2020-02-14 13:32:18,137.5,1,1,36.5,873
941,2020-02-14 13:33:18,135.8,1,18,36.9,1667
942,2020-02-14 13:34:18,135.4,1,64,46.1,1528
943,2020-02-14 13:35:18,135.1,1,61,49.8,1458
944,2020-02-14 13:36:18,135.6,1,50,51.6,1121
945,2020-02-14 13:37:18,134.6,1,21,47.5,1161
946,2020-02-14 13:38:18,134.9,1,25,43.1,1191
947,2020-02-14 13:39:18,132.9,1,22,41.7,1490
